1523779336000,0,k,1,16777215,3
1520014390000,0,555,1,16777215,3
1519547254000,0,666,1,16777215,3
1521001491000,0,4,1,16777215,3
1520765296000,0,.............,1,16777215,3
1521961838000,0,f,1,16777215,3
1521629594000,100,复制道具,1,16777215,3
1518696374000,100,嗯，哇,1,16777215,3
1519718142000,1000,龙标,1,16646144,3
1518496558000,1000,第一,1,16777215,4
1518690468000,1000,老子第一,1,16777215,3
1519974507000,2000,我没开弹目吗,1,16777215,3
1521550899000,2000,换个标题好意思拿出来，学tx新闻呢？,1,16777215,3
1522379797000,2614,2018.3.30,1,16646144,3
1523092784000,4000,第一,1,16777215,3
1522669254000,4226,66666666666666666666666666666666666666666666,1,16777215,3
1521897523000,4638,哈,1,16777215,3
1519431311000,5865,sdf,0,16777215,3
1519307200000,6000,哈哈哈😄我也是有会员的人了,1,8311585,3
1520327668000,6298,....,1,15990950,3
1518469713000,6334,超喜欢哆啦A梦！,1,1819597,3
1518892945000,6821,终于免费了！,1,16777215,3
1518509478000,7027,第一,1,16777215,4
1518675958000,7510,会员,1,16646144,3
1522468445000,7623,第一,1,16777215,4
1520032041000,8000,大家好！,1,16777215,3
1520037095000,8000,Hi,1,16777215,3
1518946867000,8768,fdsfsffsdfdsfsfsfsdfsfsdfsf,0,16777215,3
1519038251000,9792,20180219小小宝已看,1,16777215,3
1518782064000,9975,白色的都看不见,2,16737155,4
1523167236000,10000,哇哇哇,1,16777215,3
1518780856000,10000,会员驾到,1,4290089283,3
1519972357000,10000,哆啦A梦,1,2527999,4
1520518074000,10091,多啦A梦新剧场版！！！,2,16737792,3
1523795091000,10207,必须看日语原版,0,16777215,3
1520002589000,11707,2018元宵节快乐,1,16777215,3
1520055602000,12000,我等的好辛苦啊,1,16777215,4
1520942924000,12000,我是会员,1,15990950,3
1519192627000,12000,会员来了,1,4290089283,3
1518686931000,12000,。。。,1,16777215,4
1521120819000,12162,都让开我要开始装X了,1,16777215,3
1519048028000,12552,66666,0,16777215,3
1518675968000,12745,会员在此,1,16646144,3
1518678730000,12960,儿子儿啊我是你爸爸,1,16777215,3
1523809848000,14000,哦,1,15060379,3
1522502934000,14061,啦啦啦啦啦啦,1,16777215,3
1518589007000,14465,hi，多啦A梦的粉丝们，大家好,1,16312092,3
1521164459000,15000,哈哈哈哈,1,16777215,3
1518785255000,15375,？,1,16380420,3
1522548551000,15977,千二,1,4294967295,3
1519371481000,16000,哈喽,1,4290089283,3
1519436344000,16000,我是会员,1,11090942,3
1518885794000,16175,我终于是会员啦,1,16777215,3
1518704543000,16242,会员来了,1,16777215,3
1521344076000,16338,哟，今天三月十八号、,1,11090942,4
1519975133000,16795,会员,1,16777215,3
1523092808000,17000,2018清明节快乐,1,16777215,3
1522304170000,17000,我们的,1,16777215,3
1519236539000,17000,特地冲了会员 童年回忆,1,16777215,3
1522232158000,17000,会员登场,1,4290089283,3
1520032073000,17000,我是会员,1,4290089283,3
1518524357000,17000,罗特斯吗,1,16777215,3
1519549701000,17004,我最喜欢看D啦a梦了,1,1819597,4
1518849532000,17318,哈哈哈,1,11899203,3
1519992200000,17342,会员路过,1,16777215,3
1518969672000,17475,我也大一,0,16777215,3
1519651096000,18000,范会龙去屎吧,1,16777215,3
1522231434000,18497,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,2,16777215,3
1521972135000,18506,会员来了,1,16777215,3
1520424937000,18822,第一,0,16777215,3
1519298659000,18868,有一种九层妖塔的既视感,0,16777215,3
1518850350000,18903,会员,1,16777215,3
1519218952000,18905,欢迎来到会员中心,1,11899203,3
1522909774000,18907,会员开了,1,15060379,3
1521360255000,19000,咯哦,1,16777215,3
1519666990000,19065,！！！！！？。？。，。？,1,11899203,3
1519176749000,19180,我是VIP,1,16777215,3
1519369311000,20000,在看第二遍,1,16777215,3
1519209599000,20307,234,0,16737155,3
1519134072000,20477,会员来也闲杂人等请退下！！！！,1,11899203,3
1518668377000,20633,我是会员,2,16776960,6
1518425444000,20639,ll,1,16777215,3
1522375592000,20977,会员尊享,1,16777215,3
1519992223000,20996,会员路过,1,11090942,3
1519236554000,21000,都是回忆,1,15990950,3
1521164465000,21000,哈哈哈哈哈或,1,16777215,3
1521358870000,21353,好看吗？,0,16777215,3
1518871848000,21469,会员就是这样的屎黄色么emmm,1,11899203,3
1521260215000,21564,呵呵,1,4294967295,3
1519791451000,21943,我在冰冷的南极，我是企鹅,1,2527999,3
1522565244000,22000,会员的爸爸来了,1,16777215,3
1521120856000,22141,原著藤子F不二雄,1,16777215,3
1518874277000,22177,额,1,16312092,3
1520864297000,22277,变红,1,16646144,3
1520250486000,22342,我是会员。,1,11899203,3
1518702256000,22834,我也是会员,1,16777215,4
1523092832000,23000,2018清明节快乐！！！！！！！！！！！,1,16777215,4
1518878856000,23000,我送你们一顶帽子,1,8311585,3
1520962570000,23511,蓝光,1,16777215,3
1518701575000,23532,瓜皮,1,16777215,3
1518788237000,23974,我是会员我骄傲,1,11090942,3
1519370315000,24000,6666666666666666666666666666666666666666,1,16777215,3
1523790632000,24000,6,0,16777215,3
1519486499000,24000,会员驾到！！,1,16777215,3
1519729458000,24364,怎么样,1,11899203,3
1522165899000,24580,会,0,16777215,3
1518864819000,24697,哆啦A梦,1,16777215,4
1519898350000,24836,6666666,0,16777215,3
1519389677000,24859,2333333333333,0,16737155,3
1519541507000,25000,哈哈哈,1,16777215,3
1522295276000,25370,啊啊啊啊啊啊,0,16777215,3
1523189574000,26000,各位朋友好吖。,0,16777215,3
1519597507000,26228,.....,2,16777215,4
1518432821000,26406,我怎么不是会员,1,16777215,3
1518425469000,26519,LLPp,1,16312092,3
1518509579000,26675,会员(^_-),1,16777215,3
1518678752000,26699,污污污污污污污污污污污,1,16777215,3
1518937388000,26833,我才哆啦A梦,0,16777215,3
1519967074000,27000,覆盖,1,10456547,3
1518526586000,27457,啊多啦A梦还是老样子看了10年了 啊多啦A梦还是老样子看了10年了,1,16098851,3
1521421474000,27908,都是会员,1,16777215,3
1521267700000,28000,会员驾到，护驾！,1,4290089283,3
1521792722000,28168,我的童年啊,1,16777215,3
1519354920000,28412,好久没看过了,0,16777215,3
1521089095000,28590,10年会员表示在座的各位都是垃圾,1,16380420,3
1519005859000,28955,呵呵,1,16777215,3
1520860245000,28992,会员红色,0,16711680,3
1519895183000,29000,哈哈哈哈哈哈,1,16777215,3
1523615587000,29000,我是弹幕。。。。。。。。。。。。。。。。,1,16777215,3
1519108044000,29104,1080,1,16312092,3
1518444680000,29201,333,0,16777215,3
1519733680000,29838,vip来了,1,16777215,3
1518974368000,29904,金色,1,11899203,4
1520037204000,30000,送你绿帽子,1,8311585,3
1522541333000,30269,zzzzzz,0,16777215,3
1518678765000,30721,赞赞赞赞赞,1,11899203,3
1523154615000,30906,会员,1,15060379,3
1519541521000,31000,聚聚,1,4290089283,3
1519150513000,31000,666,1,16646144,3
1519370322000,31000,6666666666666666666666666666666666666666,1,16777215,3
1518509593000,31167,我为什么有筐子,1,16777215,3
1519833846000,31448,emmm,1,16777215,3
1518498323000,32336,(ToT)눈_눈⊙▽⊙(#`O′)-_-#(*/ω\*)\^O^/(^з^)→_,0,16777215,3
1518680634000,32359,1,0,16777215,3
1523459857000,32681,呀，我也是会员,1,11090942,3
1519460467000,32824,2018.2.24下午16: 20有人吗，有人请扣1,1,16777215,3
1519325705000,33000,666,1,16777215,3
1523092852000,33000,呜 呜 呜呜呜,1,16777215,4
1519543461000,33000,哦辛苦准备准备,1,16777215,3
1520933737000,33795,呵呵,1,16380420,4
1518669060000,33804,大家好,1,16646144,3
1519219432000,33809,我要是会员,0,16777215,3
1520665613000,33898,欢迎来到中国哈尔滨,1,16380420,3
1519729421000,33973,好看吗,1,11899203,3
1519484455000,34000,小时候最爱看哆啦A梦,1,15990950,3
1519543199000,34000,你们好,1,16777215,3
1520228176000,34286,？,0,16777215,3
1520095490000,34558,？,1,11899203,3
1521991575000,34719,爱死日语了,1,11899203,4
1519506067000,34988,终于免费裸,1,16777215,3
1519146545000,35000,这是金色？,1,4290089283,3
1518422252000,35238,我是会员,0,16777215,3
1519480105000,35245,金色？？？,1,16380420,3
1522717710000,36000,啦啦啦,1,16646144,3
1518672511000,36005,会员路过,0,16777215,3
1519823535000,36051,会员,0,16777215,3
1518444366000,36074,/,0,16777215,3
1519667032000,36167,宝强绿,1,4098095,3
1519374820000,36502,嘿嘿嘿,1,16777215,3
1519150519000,37000,666,1,16646144,3
1521852192000,37000,闷闷的哎,1,16380420,3
1519700360000,37000,有意义,1,4290089283,3
1520429504000,37000,a,1,16777215,3
1523187577000,37000,幺鸡,0,16777215,3
1518702285000,37117,弹幕比电影好看,1,16777215,4
1521876298000,37212,0.0 会员,0,16711905,3
1519719558000,37537,喜欢哆啦a梦o((=ﾟ♀ﾟ=))o,0,16777215,3
1521593024000,37537,0.0.0.0.0.0,0,16711905,3
1522553221000,37590,原谅,1,8311585,3
1518442649000,37785,有意思么？,1,11090942,4
1519126800000,37803,原谅君：“专门为了看电影而冲了几天会员的原谅君来也~”,2,3662732,6
1518915088000,37871,于洋epj死神,1,16777215,3
1519214110000,38000,VIP来啦,1,4290089283,3
1521267727000,38000,什么是会员,1,16312092,3
1519579062000,38257,会员在职,0,16777215,3
1519290307000,39000,避避够lalalala,1,16380420,3
1523182676000,39000,我的童年,1,16777215,3
1518969694000,39116,我大一，是不是好幼稚~~~~,0,16776960,3
1518509609000,39621,看看,1,16312092,3
1523505178000,39634,哪集大雄是靠自己的啊,1,16312092,3
1519486514000,40000,会员在此,1,2527999,3
1519792731000,40000,东宝？,1,16777215,3
1519370331000,40000,6666666666666666666666666666666666666666,1,16777215,3
1520007678000,40263,给年费会员的我让道,1,11899203,3
1518780869000,40394,大家好,1,11899203,3
1518668397000,40509,看过的诶,2,16776960,6
1520952837000,40566,弹幕 开！！,0,16777215,3
1520158321000,40625,031,0,16777215,3
1520687364000,40672,工作职责做,0,16777215,3
1520429509000,41000,q,1,16777215,3
1522510522000,42000,画质感人,1,16777215,3
1520037295000,42000,弹幕攻击bibibibibibibibibibibibibi,1,4290089283,3
1523111256000,42000,会员？,2,1822303,6
1518446334000,42000,我是vip,1,4290089283,3
1521264781000,42046,绿帽子到,1,4098095,3
1519482607000,42645,那你,0,16777215,3
1519655404000,43000,会员来了,1,15990950,4
1519525400000,43000,我是会员,1,16777215,3
1518686962000,43000,。。。,1,16646144,6
1521310373000,43000,金色有什么了不起的,1,4290089283,3
1519967090000,43000,开学恐惧症,1,16646144,3
1522411788000,43000,我看伴你同行看哭了！,1,15990950,3
1518752124000,43236,前奏音乐像鬼子进村,1,2527999,3
1521257655000,43237,我终于有会员啦,0,16777215,3
1520228185000,43319,？,0,16711905,3
1519354935000,43597,来找找当年的感觉,0,16777215,3
1520429514000,44000,s,1,16777215,3
1520244992000,45000,会员大佬来了,1,5882366,3
1518500757000,45000,99块年费路过,1,16606976,3
1523189593000,45000,是来回忆童年的吗,0,16777215,3
1519266548000,45362,会员色是啥色啊？,2,16711680,3
1519232681000,45534,飞飞飞飞飞,1,16777215,3
1518625285000,45651,会员怎么了？很厉害吗？,1,1819597,3
1519380037000,46000,哇，为了这个电影特意冲的vip,1,4290089283,6
1519150527000,46000,OMG,1,16646144,3
1518675031000,46000,阿拉是微爱批,1,15990950,3
1519406123000,46736,§4有人吗,1,16777215,3
1519370990000,47000,请问怎么选颜色,1,16646144,4
1519790022000,47120,vip,1,16646144,3
1518440223000,47197,谁不是啊- -！,0,16777215,3
1522493885000,47207,一言不合就是十万年前,0,16777215,3
1521351296000,47228,想起来就来看了 好久没看了 以前每年都追 现在大了啊,1,11899203,3
1518946905000,47289,6,0,16777215,3
1522042414000,47661,这是 ？,0,16777215,3
1521517447000,47800,2018.12.22,0,16777215,3
1519029296000,47864,888,1,16312092,4
1520423578000,47940,nvbnb,0,16777215,3
1519005137000,48000,VIP,1,16646144,3
1518668405000,48125,早就放过了吧,2,16776960,6
1520102103000,48240,多会的片子,0,16777215,3
1521365426000,48543,在下会员、尔等非会员喳喳还不速速退下,0,16711680,6
1519146110000,48752,..............,0,16777215,3
1521436785000,49000,哈哈,1,16777215,3
1518686969000,49000,我是会员,1,16646144,6
1519823548000,49310,会员咋啦,0,16711680,3
1521278378000,49433,好看吗，这个,1,16646144,3
1520243421000,49445,没想到在日本的还有我们中国语言,1,16646144,3
1519559855000,49450,不是会员不能看吗,1,16777215,3
1522083504000,49519,大家都没睡啊,0,16777215,3
1522155104000,49588,会员报道,2,16737792,6
1518682636000,49820,我是vip,0,16777215,4
1518509630000,49862,蓝光不错,1,16777215,3
1523971506000,50000,我是会员的会员,0,16711680,3
1521906214000,50000,菠萝菠萝蜜,1,16775168,4
1518672524000,50099,会员路过,0,16777215,3
1519219449000,50435,我是黄金会员,0,16777215,3
1519196669000,50458,我大学毕业,0,16777215,3
1522553254000,50583,VIP大佬，没毛病,1,16646144,3
1518777910000,50912,tgfg,2,16777215,6
1518865957000,50981,…,1,16777215,3
1518848289000,51000,会员来了,1,16312092,3
1523367432000,51000,🐥🐥💕💕,1,15060379,3
1520032122000,51000,啦啦啦,1,4290089283,3
1519360658000,51000,去年在日本的哆啦梦博物馆看来片段,1,16777215,3
1519285638000,51000,前五分钟试看,1,16777215,3
1518680080000,51376,啥是会员啊,0,16737792,3
1519377170000,51619,什么鬼,0,16777215,3
1519540501000,51794,罗玉章,0,16777215,3
1519533413000,51946,VIP在此。,1,11899203,4
1521111097000,52000,20年会员路过,1,16777215,3
1520740789000,52305,重温儿时回忆,2,16776960,4
1521764921000,52680,会员路过,2,16711680,4
1520331303000,53000,看我,1,16775168,3
1520581663000,53930,谁还不会带点颜色？,0,16737155,3
1518944594000,54000,崇拜我吧，我是会员,1,4098095,6
1522680214000,54000,会员怎么了？,1,4290089283,3
1521639741000,54240,咦,1,11090942,3
1519108646000,54998,我只想把这个弹幕上交给国家( ´_ゝ｀),0,16777215,3
1518414860000,55000,哆啦A梦(≧∇≦)ﾉ,1,5882366,3
1519325727000,55000,会员原谅色,1,8311585,3
1520249818000,55000,20岁偷偷看,1,16777215,3
1519223713000,55074,你们不睡觉吗？,1,16777215,3
1519823554000,55370,一般般,0,16711680,3
1521431325000,55609,别刷会员了好吗，电脑都能发彩色弹幕，有啥了不起,1,16777215,3
1518708425000,55725,哈,1,16777215,3
1520424979000,55799,666,0,16777215,3
1521272670000,55862,不错,1,16777215,3
1520656747000,56000,唯,1,16380420,3
1522386273000,56000,10万年前？,1,16775168,3
1519905504000,56000,123,1,16777215,3
1519370998000,56000,666666666,1,16646144,4
1522206494000,56415,看过了,0,16777215,3
1518686782000,56516,....,1,4294967295,3
1518749978000,56786,我也是,0,16711680,3
1519371168000,56926,???????,0,16777215,3
1522042424000,57065,多啦?,0,16777215,3
1518849696000,57402,2333,1,16777215,3
1521701334000,57412,童年最爱，初心不改,0,16777215,3
1520400490000,57553,你们什么颜色,0,16711905,3
1518684558000,57785,射到你爽,0,16777215,3
1522334907000,57819,我是VlP,1,16777215,3
1521357941000,58000,会员能咋地的,1,16646144,3
1519146119000,58342,....,0,16711905,3
1522083512000,58481,都干啥的不睡觉大晚上的,0,16777215,3
1519017486000,58714,?,0,16777215,3
1518441342000,58946,啊,0,16777215,3
1518318287000,60000,须佐能乎,1,16646144,6
1518165651000,60000,导演 周杰伦,1,16777215,6
1521477167000,60226,，，，，，，，，，,1,16380420,3
1513162929000,60414,521,1,16777215,3
1519199685000,60455,神他妈骨架,2,16776960,4
1517833873000,60850,不是,0,16777215,3
1518842648000,60873,大家都是VIP,0,16776960,6
1517241408000,60884,···,0,3662732,3
1518931351000,60977,我是来试看的,0,16777215,3
1523367451000,61000,太好了,1,15060379,3
1518254278000,61000,6666,1,16777215,3
1518348589000,61000,2050的朋友好,1,16775168,3
1517836569000,61000,鹅,1,16380420,3
1517960696000,61000,我是会员,1,16777215,4
1521051590000,61129,原谅,0,3662732,3
1517468125000,61553,会员路过,1,16646144,3
1517979010000,61686,哈哈,0,16777215,3
1517733892000,61779,哈哈哈 不是,0,16777215,3
1521517461000,61825,2018年12月20日 11:44:13,0,16777215,3
1517838058000,61829,路过,1,11090942,3
1519145382000,62000,钉宫？,1,4290089283,4
1519972484000,62000,会员路过,1,8311585,4
1518686981000,62000,哈哈哈,1,16646144,6
1518094960000,62000,不错,1,12689761,4
1517891984000,62243,我是VIP,2,16737792,4
1517900653000,62266,会员？辣鸡,0,16776960,3
1516323914000,63000,也许这就是会员吧,1,16777215,3
1523189611000,63000,哈哈，感觉好寂寞吖。,0,16777215,3
1518106960000,63000,小飞象,1,16777215,3
1519731098000,63326,哆啦大军何在,1,16777215,3
1518939839000,63410,VIP会员,1,16777215,3
1518708451000,63609,嘿咻嘿咻,1,16646144,4
1522942932000,63623,...上古卷轴？矮人百夫长？,1,8311585,4
1522662478000,63752,4.2 我在南宁,0,16777215,3
1518053461000,64000,30岁的在偷偷看,1,16777215,3
1523790150000,64000,只注重,0,16776960,3
1520665136000,64000,尾巴长在前面了,1,16777215,3
1517565974000,64004,知道,1,11090942,3
1517498724000,64131,红外线-------------------------------------,0,3662732,6
1519179744000,64552,这是，刚大木骨架！,1,2527999,3
1518460482000,64947,(#ﾟДﾟ)(#ﾟДﾟ)(#ﾟДﾟ)(#ﾟДﾟ)(#ﾟДﾟ)(#ﾟДﾟ)(#ﾟД,0,16711680,3
1523111279000,65000,谁是会员？,2,1822303,6
1517802131000,65000,满屏回忆,1,8311585,3
1521310403000,65000,一辈子没见过会员一样,1,4290089283,3
1520424989000,65132,666666666,0,16711680,3
1513519489000,65333,叔叔阿姨们好,1,15990950,3
1517046119000,65380,我继续爸爸来了,1,11090942,3
1518823520000,65540,斯巴拉西,0,16777215,3
1518866029000,65814,神庙逃亡,1,16777215,3
1518763904000,66000,抽红包抽的会员,1,16777215,3
1517573040000,66267,没有汉语？,1,11899203,3
1519998905000,66283,石中劍,0,16777215,3
1518157057000,66630,老头头上长眼睛了,1,16777215,3
1513535023000,67000,金箍棒！！！,1,16646144,6
1513856760000,67000,居然有没看过的剧场,1,16777215,3
1518085839000,67000,特色贵公司,1,4290089283,3
1518156156000,67000,不,1,4290089283,3
1518402665000,67630,大象,0,16777215,3
1518182192000,68000,会员是这个颜色吗？,1,4290089283,3
1518860383000,68000,......,1,16777215,3
1522240461000,68187,年费加自动续费大佬在此,2,16777215,6
1517821396000,68268,2018.2.5 17:01 兴洲小子 打卡,0,16776960,3
1521551570000,68918,哆啦A梦果然还是习惯国语版,0,16777215,3
1518498550000,69137,2054年1月21日,1,16777215,3
1517986041000,69220,哈哈,0,3646691,3
1522225479000,69591,劳资是会员,0,16777215,3
1523691523000,69856,不是调的国语吗？怎么还是日文？,1,16777215,3
1519150551000,70000,哇擦啦,1,16646144,3
1519361212000,70000,2,1,16777215,3
1519193292000,70000,6666666666666666666666666666666666666666,1,16777215,3
1518318296000,70000,须佐能乎,1,16646144,6
1518858687000,70000,会员在此,1,16646144,3
1523668748000,70020,我。。。。,1,16380420,3
1519188235000,70184,怎么是日语的,0,16777215,3
1514288712000,70444,老子是会员。,1,2527999,3
1520685294000,70497,绿色,0,16777215,3
1517134544000,70735,控制不住就是那你看,1,16777215,3
1521593056000,70765,0.0,2,16711905,6
1518452911000,70881,eeeeeeeeeeeeeeeeeeeeeeeeeeeee,0,16777215,3
1519276434000,70951,日语的字幕我怎么看,0,16711680,3
1524032770000,71000,字幕组人呢，我去,1,15060379,3
1515035448000,71040,看看,0,16777215,3
1514958598000,71113,呵呵,1,16380420,3
1518348871000,71216,我看的是国语版的,0,16737792,3
1518949644000,71299,习惯，我换国语了,0,16777215,3
1519456234000,71426,1,0,16777215,3
1519970545000,71499,这是刺客信条的新作宣传片？,1,16380420,3
1517297426000,71740,1,0,16777215,3
1519445985000,71740,会员了不起啊,2,16737792,4
1519543249000,72000,6666666666,1,16777215,3
1518052434000,72241,好吥人,1,4098095,3
1517552974000,72297,看了节目,0,16711680,3
1514283850000,72367,521,0,16777215,3
1523173778000,72437,10年期年费会员在此←_←,2,16711680,6
1519299268000,72878,会员牛,0,16711680,6
1517960742000,73000,我怎么是红色的,1,16646144,4
1518952018000,73000,3D打印,1,16777215,3
1521454459000,73000,222,1,16777215,4
1518861196000,73000,我爱哆啦A梦,1,4290089283,4
1518279847000,73621,111111111,0,16777215,3
1521421596000,73732,不想,1,16777215,3
1521477192000,73955,，，，，，,1,16380420,4
1514974876000,74000,我是银会员,1,16646144,3
1518659171000,74000,我也是会员,1,16646144,3
1521310424000,74000,我自动续费也没说什么,1,4290089283,3
1519309867000,74000,...,1,16777215,3
1520944401000,74000,会员,1,4290089283,3
1517969799000,74155,会员,2,16711680,3
1521344157000,74165,字幕上线中,1,11090942,4
1516020559000,74262,姚明，你爱我吗,1,16777215,3
1519998913000,74457,亞瑟王在哪兒,0,16777215,3
1517914061000,74537,年费会员路过,0,16777215,4
1518700955000,74868,你们看了吗？,1,4294967295,3
1514958606000,75021,呵呵,1,16380420,4
1517981530000,75989,66,0,16777215,3
1517762236000,76000,天天秀会员，真是侮辱了你们在看的这部巨作,1,16777215,3
1517820147000,76500,卡卡健康,0,16777215,3
1520071508000,76824,38了还看,1,16777215,3
1520687400000,76825,55555111111233,0,16777215,3
1518963565000,76991,为什么是英语,1,16777215,3
1516137772000,77000,字幕呢,1,16777215,3
1523862862000,77000,ghguy5re65rffc,0,16777215,3
1522159281000,77127,TI YAN YI XIA YOU SE DAN MU,2,16711680,3
1523766063000,77266,....,0,16777215,3
1513448470000,77538,会员了不起吗,1,11899203,3
1518567906000,77835,huiy,0,16777215,3
1517134558000,77928,女婿小咖秀绝对不是今年,1,16777215,3
1520952874000,77974,正在看的回1,0,16777215,3
1518094985000,78000,不错,1,12689761,4
1518318305000,78000,须佐能乎,1,16646144,4
1517813374000,78000,是我静香不够骚了，还是你胖虎飘了,1,15990950,3
1522994843000,78000,一群渣渣,1,16777215,4
1519616922000,78000,会员,1,16777215,3
1517452343000,78031,你是体验会员,1,16777215,3
1518668435000,78218,以前盗版就看过了，还是BD的，，，会员白给了我,2,16776960,6
1523691536000,78382,同意。,1,16777215,3
1518004497000,78474,vip,2,10526880,6
1517297433000,78497,1,0,16737792,3
1523707115000,79000,1111111111111,1,4290089283,3
1519367485000,79000,会员来了,1,16646144,6
1515065657000,79202,原谅他,1,16646144,3
1519311825000,79228,6666,0,16777215,3
1521639771000,79514,没字幕？,1,11090942,3
1517489553000,79824,我是年会员,1,4098095,4
1521542380000,80000,不多说,1,16380420,3
1517893580000,80000,据说这是爷爷辈喜欢的电影,1,16777215,3
1521447805000,80000,会员色·,1,12689761,3
1518251984000,80295,yes,1,16777215,3
1517910519000,80540,。。。。。。,2,16776960,3
1517498740000,80646,红外线—————————————————————————————————————,0,16711680,6
1518052454000,80794,王金,1,4098095,3
1518461746000,80908,要看就看原版，一般国语配音很垃圾，,1,16777215,3
1514954650000,81000,你们在说什么,1,16777215,3
1519542216000,81000,666666阿娇,1,16380420,3
1519309874000,81000,哈哈,1,16777215,3
1518675094000,81000,河南的集合过年啦,1,15990950,3
1523795180000,81098,看过了,0,16777215,3
1519377200000,81410,dawdw,0,16777215,3
1521991630000,81808,这两个人是好人呢,1,11899203,4
1515126263000,81887,时光机傻吗？,1,1819597,3
1519193304000,82000,官方客服,1,16777215,3
1519059064000,82000,原谅se!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1,8311585,3
1518778601000,82050,路过,2,16711680,3
1513691612000,82177,我的颜色是什么,0,16777215,3
1521051611000,82444,大熊呢,0,3662732,3
1518585262000,82468,vip打卡,0,16777215,3
1519402415000,82852,我也有会员卡了哈哈不花一分钱。,1,11899203,4
1522504759000,83000,hhh,1,16777215,3
1514461508000,83000,冒充会员的人啊，我会在4分钟后审判你们,1,4290089283,3
1518452922000,83025,sgg,0,16777215,3
1517564259000,83204,没错，我是体验会员,1,11090942,3
1516185064000,83489,换个色,0,16737155,3
1518094802000,83513,老子是会员,0,16777215,4
1520085232000,83570,我觉得国语还不错,0,16777215,3
1522338047000,83632,妹子你谁？挺可爱的哈,1,16777215,3
1518529636000,83771,怎么没人了,1,4294967295,3
1514974886000,84000,我最棒,1,4098095,3
1518741836000,84000,本人是会员。￼,1,16777215,3
1519366101000,84383,汪菲 是猪 猪 变得汪菲 是猪 猪 变得汪菲 是猪 猪 变得汪菲 是猪 猪 变得,0,16777215,3
1519453506000,84703,没有人吗,1,11899203,3
1518468485000,85013,日语好听超喜欢,1,15990950,3
1522814929000,85497,国语居然没字幕,0,16777215,3
1517735198000,85692,啦啦啦～,1,16777215,3
1523790789000,86000,。。。。,1,15990950,3
1518318190000,86000,须佐能乎,1,16646144,3
1516170599000,86337,。。。,1,11090942,3
1517552988000,86345,我是会员,0,16711680,3
1520400519000,86531,会员随便看,2,16711905,4
1519295780000,86601,滴 滴滴,0,16777215,3
1518509652000,86926,(☆_☆)(☆_☆)(☆_☆)(☆_☆)绿了,0,3662732,3
1516323955000,87000,贾乃亮蹲完该谁蹲,1,8311585,3
1518776894000,87000,我就想看哆啦A梦能掏出什么好东西,1,16777215,4
1519484530000,87000,2018 02 24,1,15990950,3
1517067771000,87340,是你小腹飘，还是我胖虎提不动刀,1,2527999,4
1519546539000,87673,2100 12 23优酷停止提供视频播放服务前一天,1,11899203,4
